Node_id GapMean GapStd Range
500759 76.0 0.0 76
472073 0.0 0.0 0
708398 0.0 0.0 0
449572 0.0 0.0 0
592817 0.0 0.0 0
537599 26.4285714286 64.7365146307 185
591766 281.666666667 199.519979506 845
303236 60.75 20.029665499 243
201026 18.5 26.1645434383 111
549166 0.0 0.0 0
350626 11.5696202532 47.4746257461 914
542945 0.0 0.0 0
3193671556 0.0 0.0 0
584758 0.0 0.0 0
345715 3.0 0.0 3
262126 23.25 40.270181276 93
584397 95.25 164.977839421 381
500033 0.0 0.0 0
23178481540 9.0 9.0 18
377417 0.0 0.0 0
437606 0.0 0.0 0
581276 52.3333333333 40.1441845795 157
429846 85.4 170.8 427
709830 0.0 0.0 0
693526 5.54117647059 20.4364454957 942
281871 2.45804195804 13.8031865815 703
500466 0.0 0.0 0
48615362436 5.0 0.0 5
382479 107.25 225.308538453 858
396596 0.0 0.0 0
310225 324.0 0.0 324
710820 0.0 0.0 0
47294943108 2.0 0.0 2
628943 0.0 0.0 0
243372 21.2 42.7382732454 212
599110 27.8 30.1290557436 139
55462039428 20.0 22.825424421 80
343516 0.0 0.0 0
674523 57.5714285714 141.020623763 403
682038 0.0 0.0 0
361567 53.75 83.3437910105 215
454790 241.333333333 191.724339149 724
495158 26.0 0.0 26
246129 10.0 0.0 10
707043 0.0 0.0 0
556897 2.59375 14.4413888161 83
552474 0.0 0.0 0
666481 0.0 0.0 0
393144 0.0 0.0 0
493247 106.75 118.233614087 427
383788 296.0 0.0 296
215938 2.67300380228 15.713678419 703
583858 25.2 50.4 126
21783613316 30.3333333333 28.9405520949 91
594600 0.0 0.0 0
323176 0.0 0.0 0
16338096004 116.333333333 78.2190655929 698
337700 110.6 221.2 553
676295 54.1333333333 132.336876527 812
256232 3.40298507463 14.5171640065 228
415863 0.0 0.0 0
597406 0.0 0.0 0
546296 0.0 0.0 0
326556 0.0 0.0 0
387143 53.6666666667 75.8961278474 161
697257 0.0 0.0 0
477479 59.0 0.0 59
652352 0.0 0.0 0
11424731012 214.0 0.0 214
11302047620 2.0 0.0 2
504115 11.1875 43.3290011857 179
2754383748 0.0 0.0 0
3187838852 0.0 0.0 0
471452 0.0 0.0 0
348623 0.0 0.0 0
81553100676 7.33333333333 8.95668589503 22
12452073348 490.0 0.0 490
575438 0.0 0.0 0
486561 494.0 0.0 494
707920 0.0 0.0 0
1263636356 6.25 16.0660677978 725
208264 0.0 0.0 0
549345 0.0 0.0 0
11021422468 2.0 1.58113883008 8
269500 0.0 0.0 0
3057880964 0.0 0.0 0
356587 5.5 5.5 11
432806 0.0 0.0 0
573174 22.7647058824 51.4547538669 387
416459 0.0 0.0 0
388724 0.0 0.0 0
552162 0.0 0.0 0
572346 13.1594202899 47.5673810987 908
1339330436 0.0 0.0 0
344078 0.0 0.0 0
326626 0.0 0.0 0
255210 0.0 0.0 0
422072 10.9310344828 54.3614537844 317
21033095044 5.0 0.0 5
259036 79.3333333333 69.3797921268 238
493112 0.0869565217391 1.01779999224 12
81032482692 2.69230769231 3.21976146715 35
648941 339.0 0.0 339
255573 5.62893081761 13.351820576 895
3045363588 0.0 0.0 0
322519 0.0 0.0 0
237396 14.3333333333 20.270394394 43
658355 0.0 0.0 0
575788 0.0 0.0 0
52351438724 111.0 0.0 111
554366 0.0 0.0 0
547779 0.0 0.0 0
403603 0.0 0.0 0
2861338500 0.0 0.0 0
33943424900 0.25 0.433012701892 1
533525 0.0 0.0 0
17005383556 36.4210526316 66.3287790119 692
401163 32.0384615385 52.7872950691 833
498178 0.0 0.0 0
513466 87.0 0.0 87
250292 82.0 0.0 82
38739218308 4.0 0.0 4
562383 0.0 0.0 0
564403 47.4444444444 134.193153585 427
516058 0.0 0.0 0
559840 0.0 0.0 0
592313 0.0 0.0 0
7468126084 110.25 46.5852712775 441
533124 0.0 0.0 0
649048 105.0 210.0 525
10347253636 0.0 0.0 0
532064 0.0 0.0 0
450058 0.0 0.0 0
438134 3.44827586207 22.2959501609 200
578286 0.0 0.0 0
365569 0.0 0.0 0
462638 85.0 0.0 85
245280 75.75 131.202848673 303
222705 3.83950617284 13.3300521797 933
435797 0.0 0.0 0
395827 34.2083333333 136.5887926 821
5196451716 55.0 118.05930713 495
459489 0.0 0.0 0
36951789444 5.0 0.0 5
552893 0.0 0.0 0
455028 26.0 58.137767415 156
7880478596 212.0 0.0 212
45789974404 57.1428571429 134.669360787 400
67417640836 103.0 0.0 103
473709 0.0 0.0 0
262195 3.81862745098 31.4856245766 779
342161 104.555555556 196.006298715 941
582351 0.0 0.0 0
521296 0.0 0.0 0
248226 0.0 0.0 0
528076 0.0 0.0 0
315409 0.0 0.0 0
2758315908 0.0 0.0 0
552490 33.5333333333 125.47024437 503
10715697028 2.0 0.0 2
485965 0.0 0.0 0
417067 217.75 256.231706664 871
3145305988 0.0 0.0 0
220710 28.0 56.0 140
5482188676 2.0 0.0 2
10784771972 20.8571428571 37.7375469391 146
390910 0.0 0.0 0
260953 5.71428571429 13.1986393857 40
389168 0.0 0.0 0
314353 0.0 0.0 0
573789 0.0 0.0 0
281595 0.0 0.0 0
237979 8.2619047619 24.7973304283 347
305079 4.64766839378 24.7871813615 897
563188 9.11111111111 25.7701138032 82
16126152580 192.0 0.0 192
7609552772 210.5 146.5 421
281784 34.8333333333 60.2699943772 209
457783 0.0 0.0 0
480212 0.0 0.0 0
313268 0.0 0.0 0
37207379844 12.375 15.2687384875 495
10889826180 240.666666667 249.872411887 722
2712702852 0.0 0.0 0
234901 1.90277777778 8.48717941994 137
719324 0.0 0.0 0
530481 0.0 0.0 0
577658 0.0 0.0 0
566789 0.0 0.0 0
593363 0.0 0.0 0
354996 61.9333333333 124.433364586 929
264576 11.1724137931 19.6610396567 324
51693457284 0.0 0.0 0
450599 0.0 0.0 0
241993 6.89743589744 12.829842759 269
449956 0.0 0.0 0
560908 0.0 0.0 0
322557 16.8205128205 84.4077016157 656
700090 65.25 53.4853952028 261
1113034628 0.0 0.0 0
201336 16.5652173913 48.8340811915 381
566694 0.0 0.0 0
644277 0.0 0.0 0
522297 14.1428571429 24.2394517349 99
529211 180.0 311.769145362 720
292852 29.7727272727 68.1355145802 655
472351 0.0 0.0 0
256565 2.23573200993 16.5049511677 901
2732035972 0.0 0.0 0
448453 0.0 0.0 0
536768 0.0 0.0 0
455600 0.0 0.0 0
644295 5.39393939394 17.2098269918 178
404761 332.0 0.0 332
279372 56.75 98.2938833295 227
236174 7.59322033898 23.5365699185 896
13241782148 87.5 76.5 175
293159 6.0 15.8745078664 48
441865 0.0 0.0 0
386025 0.0 0.0 0
523607 61.1428571429 220.453706557 856
657955 145.0 0.0 145
496302 0.0 0.0 0
583366 0.0 0.0 0
378428 48.6153846154 168.408632367 632
536476 75.0 0.0 75
321034 0.0 0.0 0
496741 5.37356321839 9.52031053017 935
602066 143.333333333 247.853227177 860
631439 0.0 0.0 0
71407996804 28.0 24.9879971186 140
25882627972 32.3529411765 43.2774104592 550
27568082820 52.7777777778 59.695110125 475
399393 0.0 0.0 0
344021 0.0 0.0 0
620084 0.0 0.0 0
459082 0.0 0.0 0
456129 7.26666666667 22.8224061444 109
520003 243.333333333 83.0756014456 730
233532 0.0 0.0 0
524474 0.0 0.0 0
407933 0.0 0.0 0
233380 207.0 292.742207411 621
29880455044 347.0 0.0 347
454662 0.0 0.0 0
6555668356 39.0 25.3113940088 117
289014 0.0 0.0 0
409314 0.0 0.0 0
509206 0.0 0.0 0
536095 0.0 0.0 0
413411 0.0 0.0 0
60143931268 1.0 0.0 1
1777569668 5.38775510204 28.4259268881 264
3939274628 295.0 0.0 295
205280 84.25 222.526824226 674
484201 0.0 0.0 0
287436 70.0 50.9901951359 210
520917 0.0 0.0 0
452238 10.78 39.0882539902 539
517982 14.6296296296 91.6869263059 790
533610 0.0 0.0 0
295874 4.19230769231 7.94703249294 109
289805 0.0 0.0 0
657480 73.8 117.824275937 738
285335 27.4545454545 80.6083276054 302
633257 0.0 0.0 0
10185445252 91.2857142857 123.071076195 639
346054 0.0 0.0 0
16814935940 417.0 0.0 417
22930362244 6.33333333333 3.3993463424 19
52025331588 11.0 18.9192862957 363
513221 57.0 0.0 57
587842 0.0 0.0 0
563233 0.0 0.0 0
7211290500 10.0 0.0 10
491925 57.25 77.3219729443 229
564497 2.4 7.2 24
3162017668 0.0 0.0 0
314721 0.0 0.0 0
650435 0.0 0.0 0
454996 0.0 0.0 0
464947 0.0 0.0 0
2712833924 0.0 0.0 0
456965 0.0 0.0 0
23110324100 240.0 0.0 240
316140 0.0 0.0 0
3188232068 0.0 0.0 0
37655252868 36.0 0.0 36
352434 99.0 185.616809584 495
535976 3.16666666667 7.08088192875 19
361140 0.0 0.0 0
278232 0.0 0.0 0
457378 0.0 0.0 0
575612 18.9333333333 70.8420465229 284
417364 58.8333333333 102.775510486 353
2725154692 0.0 0.0 0
53827702660 80.0 21.0 160
429527 15.2727272727 48.2966042644 168
2966327172 0.0 0.0 0
224233 125.0 0.0 125
448712 0.0 0.0 0
3184430980 0.0 0.0 0
498002 0.0 0.0 0
365247 0.0 0.0 0
634950 0.871794871795 6.70124170346 68
676710 0.0 0.0 0
416889 0.0 0.0 0
248437 31.0 97.2119677132 372
620218 0.0 0.0 0
3745156996 27.0666666667 32.3346391489 812
524872 0.0 0.0 0
669128 0.0 0.0 0
410021 0.0 0.0 0
636617 0.0 0.0 0
550122 0.0 0.0 0
31163518852 1.0 0.0 1
354615 1.00364520049 12.5084170478 826
622323 0.0 0.0 0
600509 17.0 41.6413256273 119
279503 0.0 0.0 0
484801 0.0 0.0 0
241395 0.0 0.0 0
68529262468 4.0 0.0 4
653845 83.0 101.278964111 581
250954 32.75 69.1226265415 262
535060 0.0 0.0 0
706462 0.0 0.0 0
557338 70.0 0.0 70
511129 231.0 0.0 231
3203633028 0.0 0.0 0
23944335236 10.5555555556 32.7757061492 285
317180 24.7692307692 61.0638428156 322
10532130692 23.3333333333 17.5941909605 70
213850 61.0 136.400146627 366
443856 64.3333333333 81.2294418436 193
69186326404 2.6 3.38230690506 13
355863 31.5384615385 81.8461176981 820
578074 309.0 0.0 309
290352 82.0 132.186736601 492
63457431428 1.0 0.0 1
477779 22.0 0.0 22
295313 132.285714286 240.4107879 926
405843 0.0 0.0 0
541758 0.0 0.0 0
5150773124 422.5 406.5 845
234611 126.0 0.0 126
595440 0.0 0.0 0
532005 4.82352941176 27.7090668833 164
448008 41.8333333333 93.5421770587 251
538973 0.0 0.0 0
3239481220 0.0 0.0 0
402143 0.0 0.0 0
533502 0.0 0.0 0
591252 0.0 0.0 0
12081794948 15.7407407407 22.9388762562 425
455054 0.0 0.0 0
5653106564 25.625 41.937267138 205
434078 0.0 0.0 0
2705035140 0.0 0.0 0
565555 0.0 0.0 0
398560 0.0 0.0 0
307940 0.0 0.0 0
32050352004 119.0 0.0 119
333341 0.0 0.0 0
501142 0.0 0.0 0
397445 0.0 0.0 0
591156 6.7 16.6628328924 335
284958 176.0 0.0 176
678053 72.5 168.602342807 870
390401 0.0 0.0 0
307055 13.375 22.0592242611 214
3046084484 0.0 0.0 0
28457406340 16.1363636364 58.623835871 355
2733084548 0.0 0.0 0
672987 378.0 378.0 756
70523654020 5.32 5.19014450666 133
532185 18.05 112.722213871 722
385753 176.25 305.273954834 705
555865 0.0 0.0 0
409961 9.37662337662 57.2154821843 722
2689765252 0.0 0.0 0
708127 0.0 0.0 0
570918 32.5 34.651839778 130
707109 0.0 0.0 0
555189 0.0 0.0 0
1315803012 0.0 0.0 0
436697 0.0 0.0 0
200118 0.603194888179 1.94009057882 944
408620 19.6923076923 68.2161548827 256
201494 10.0215053763 24.6336505987 932
557742 0.0 0.0 0
326304 37.7391304348 88.2600985188 868
303510 18.4 36.8 92
11056746372 2.48 6.60981088988 62
717214 314.0 444.063058585 942
523706 0.0 0.0 0
2802552708 0.0 0.0 0
555941 0.0 0.0 0
652145 0.0 0.0 0
6771019652 12.0 20.2113829314 48
515615 20.4545454545 67.5973331503 675
3278212996 0.0 0.0 0
703783 0.0 0.0 0
516961 0.0 0.0 0
411640 0.0 0.0 0
430004 0.0 0.0 0
559611 0.0 0.0 0
564531 0.0 0.0 0
384157 0.0 0.0 0
242206 96.7142857143 193.256834502 677
709063 338.0 0.0 338
249142 219.0 0.0 219
324224 0.0 0.0 0
704643 0.0 0.0 0
82191945604 9.0 0.0 9
456869 0.0 0.0 0
235485 10.2619047619 65.7082511032 431
443443 0.0 0.0 0
624933 6.83950617284 28.1681269795 554
686192 0.0 0.0 0
3447558020 38.8666666667 91.0844784923 583
516178 0.0 0.0 0
830967684 0.0 0.0 0
515374 22.4047619048 88.235091692 941
688436 58.0 0.0 58
32790122372 19.0 25.3132752674 399
689306 233.0 0.0 233
661458 65.0 0.0 65
536607 0.0 0.0 0
375372 0.0 0.0 0
317715 0.0 0.0 0
367507 0.0 0.0 0
686253 0.0 0.0 0
1101827972 275.0 0.0 275
692355 4.28571428571 10.4978131834 30
528672 0.0 0.0 0
232617 9.8 17.6340579561 49
477882 2.23648648649 11.855185595 331
607502 0.0 0.0 0
516970 0.0 0.0 0
667725 0.0 0.0 0
379049 0.0 0.0 0
3245838212 0.0 0.0 0
394401 0.0 0.0 0
540558 0.0 0.0 0
492361 0.0 0.0 0
223677 0.699523052464 4.76593800991 880
5701144452 2.0 1.0 4
67336114052 2.0 2.0 4
65572278148 0.0 0.0 0
549758 0.0 0.0 0
314166 0.0 0.0 0
3672149892 3.5 2.5 7
4758146948 156.666666667 32.2524762185 470
235802 0.0 0.0 0
536730 0.0 0.0 0
2763952004 0.0 0.0 0
613634 0.0 0.0 0
511898 0.0 0.0 0
442249 42.8 128.4 428
517942 0.0 0.0 0
355861 0.0 0.0 0
393056 61.0 0.0 61
2774437764 0.0 0.0 0
697530 0.0 0.0 0
2671349636 0.0 0.0 0
222936 15.4137931034 44.7094198525 894
471430 0.0 0.0 0
676162 295.5 166.5 591
3156316036 0.0 0.0 0
69808000900 38.25 28.5689954321 153
3202387844 0.0 0.0 0
53765705604 24.0 0.0 24
481690 1.50980392157 10.9381013319 154
504270 0.0 0.0 0
527123 0.0 0.0 0
3198783364 0.0 0.0 0
426066 3.53231939163 13.2112803634 929
3269693316 0.0 0.0 0
315591 0.0 0.0 0
544621 0.0 0.0 0
683375 18.525 77.2570344694 741
323042 52.9333333333 195.930418488 794
469050 0.0 0.0 0
3072102276 0.0 0.0 0
357029 48.6666666667 68.8250600355 146
7221907332 102.0 0.0 102
316507 0.0 0.0 0
342520 0.0 0.0 0
514941 0.0 0.0 0
542616 0.0 0.0 0
69707468676 1.5 0.5 3
31062069124 3.5 5.5 14
372134 7.28828828829 25.9550503296 809
349095 110.833333333 208.651556961 665
60454178692 4.12 13.7297341562 206
232857 18.8787878788 89.2228254448 623
573500 0.0 0.0 0
315641 1.0 0.0 1
549705 0.0 0.0 0
263337 81.5 15.5 163
536345 0.0 0.0 0
305425 0.0 0.0 0
268021 4.36170212766 24.2388459676 615
673068 0.0 0.0 0
599296 1.97368421053 12.0054523624 75
456759 0.0 0.0 0
10834579332 15.1764705882 31.386087765 258
692821 6.22123893805 38.3709731999 703
2721025924 0.0 0.0 0
236677 376.0 0.0 376
24855678852 2.0 0.0 2
237663 0.0 0.0 0
8370950020 11.05 28.2727342151 221
295907 0.0 0.0 0
5206675332 25.9444444444 72.0127089264 467
14964854660 157.25 265.456564244 629
396724 169.0 0.0 169
214801 4.2700729927 10.7930118305 585
491538 856.0 0.0 856
718094 52.5 86.0324551163 315
69760552836 7.14285714286 5.8414423715 50
10846375812 2.0 0.0 2
671074 0.0 0.0 0
3264581508 0.0 0.0 0
8349257604 9.6 10.4804580053 48
250283 6.71428571429 9.42207568448 47
13448482692 30.7727272727 95.81133536 677
684974 0.0 0.0 0
487485 0.0 0.0 0
533456 55.6153846154 192.657343673 723
266472 0.0 0.0 0
687197 181.8 363.6 909
489586 0.0 0.0 0
40768737156 3.66666666667 6.57436097444 22
284977 0.0 0.0 0
2700840836 0.0 0.0 0
409315 0.0 0.0 0
3050409860 0.0 0.0 0
2896138116 0.0 0.0 0
263437 0.0 0.0 0
284056 0.0 0.0 0
245340 42.0 0.0 42
451248 0.0 0.0 0
241159 4.48717948718 31.5636963876 525
681758 0.0 0.0 0
12065673092 1.0 0.0 1
660538 0.0 0.0 0
20317179780 174.333333333 245.130350811 523
2984284036 0.0 0.0 0
8382877572 32.0 0.0 32
534657 0.0 0.0 0
685530 30.2 52.315963147 151
21313195908 41.7857142857 114.563256745 585
448784 0.0 0.0 0
602990 0.0 0.0 0
23230517124 7.91666666667 20.2709082732 95
543741 10.0 61.0672209901 730
3171127172 0.0 0.0 0
283164 52.25 89.9232311475 209
8996163460 7.42857142857 15.8100975226 52
359673 10.5625 28.7836080739 169
3735719812 167.0 0.0 167
293430 9.5 13.2193040664 38
553735 0.0 0.0 0
287970 3.45945945946 20.029430501 640
33569869700 0.4 0.916515138991 4
599831 0.0 0.0 0
281146 3.11808118081 26.0657854519 845
694439 0.0 0.0 0
3155922820 0.0 0.0 0
2569310084 5.25698324022 14.119636228 941
670066 0.0 0.0 0
638797 0.0 0.0 0
398833 72.0 0.0 72
278059 50.0 21.0 100
689412 0.0 0.0 0
502670 0.0 0.0 0
77856214916 10.0 0.0 10
359652 0.0 0.0 0
385541 0.0 0.0 0
383656 0.0 0.0 0
2764607364 0.0 0.0 0
2898562948 0.0 0.0 0
539509 0.0 0.0 0
536293 0.0 0.0 0
562129 0.0 0.0 0
556740 111.0 111.0 222
447795 10.619047619 47.489824665 223
675645 0.0 0.0 0
331129 0.0 0.0 0
487291 7.63333333333 41.1067580278 229
708136 7.0 0.0 7
6759550852 4.95384615385 26.7270711332 644
662102 0.0 0.0 0
79196032900 54.0 0.0 54
8023347076 54.0 0.0 54
57990680452 0.333333333333 0.471404520791 1
535050 6.7 14.8664050799 67
540446596 0.0 0.0 0
530153 0.0 0.0 0
591426 0.0 0.0 0
683192 0.0 0.0 0
325488516 67.5 67.5 135
232625 186.0 0.0 186
679038 16.875 65.3565939673 270
66065764228 0.333333333333 0.471404520791 1
447234 703.0 0.0 703
396671 0.0 0.0 0
338896 0.0 0.0 0
529620 0.0 0.0 0
2742914948 0.0 0.0 0
211554 2.48157894737 10.0350531759 943
447649 0.0 0.0 0
336152 0.0 0.0 0
492962 19.1538461538 57.6806141996 498
521947 126.75 219.537439859 507
3090976644 0.0 0.0 0
42738618244 55.0 22.0 110
2669449092 0.0 0.0 0
8066207620 7.70588235294 10.2999983203 131
335101 34.8571428571 82.5355829263 244
328431 0.0 0.0 0
203241 4.53947368421 5.73640449804 345
540048 45.3333333333 101.36841498 272
293250 183.0 252.068443086 732
505798 0.0 0.0 0
580606 11.0983606557 46.8165953896 677
223825 0.0 0.0 0
688603 0.0 0.0 0
234897 0.0 0.0 0
2870906756 0.0 0.0 0
364928 0.0 0.0 0
2820116356 0.0 0.0 0
59211485060 14.2307692308 44.1695228134 185
548059 0.0 0.0 0
654913 0.0 0.0 0
288510 0.0 0.0 0
368986 189.0 29.0 378
3171651460 0.0 0.0 0
291763 0.0 0.0 0
603037 0.0 0.0 0
500876 114.0 228.0 570
526785 0.0 0.0 0
546657 0.0 0.0 0
515738 0.0 0.0 0
681455 0.0 0.0 0
313383 228.666666667 158.169388807 686
395698 55.0 55.0 110
417322 0.0 0.0 0
7498796932 63.3333333333 164.008807352 570
601249 0.0 0.0 0
489175 1.50704225352 8.88403099638 107
424603 0.0 0.0 0
288058 0.0 0.0 0
333096 0.0 0.0 0
490961 0.0 0.0 0
666069 0.0 0.0 0
553475 0.0 0.0 0
2656014212 0.0 0.0 0
526373 23.1428571429 56.6881911901 162
305352 8.71134020619 24.8434101129 845
258097 32.4 48.4545147535 162
579126 0.0 0.0 0
671492 0.0 0.0 0
521638 0.0 0.0 0
57614503812 24.4444444444 28.9294586926 220
533132 0.0 0.0 0
505946 0.0 0.0 0
438732 12.9795918367 52.9996110097 636
2749271940 0.0 0.0 0
335811 0.0 0.0 0
692150 0.0 0.0 0
652285 0.0 0.0 0
655704 0.0 0.0 0
701450 0.0 0.0 0
306442 0.0 0.0 0
490734 0.0 0.0 0
396261 60.0 0.0 60
81579315076 3.0 0.0 3
382444 158.0 107.0 316
439734 1.40497737557 20.4390999754 621
14963412868 22.9230769231 25.508555242 298
548435 23.2 46.4 116
9621573508 4.09039548023 7.21210285057 724
60932067204 12.1428571429 10.7161903069 170
246613 36.4210526316 114.556497571 692
61133393796 26.0 0.0 26
693255 0.0 0.0 0
321315 0.0 0.0 0
317868 0.0 0.0 0
3273887620 0.0 0.0 0
2925891460 0.0 0.0 0
445426 0.0 0.0 0
709853 0.0 0.0 0
225350 0.0 0.0 0
538912 5.75 9.95929214352 23
29982166916 27.5 35.8015362799 220
50866917252 81.0 0.0 81
489388 0.0 0.0 0
536727 0.0 0.0 0
2900594564 0.0 0.0 0
245160 0.0 0.0 0
565913 0.0 0.0 0
410761 0.0 0.0 0
286617 0.0 0.0 0
708828 22.7317073171 105.603035893 932
539864 0.0 0.0 0
714917 0.0 0.0 0
589522 0.0 0.0 0
431943 50.1666666667 166.384010316 602
3229454212 0.0 0.0 0
480152 0.0 0.0 0
538274 0.0 0.0 0
269314 153.5 153.5 307
640329 22.7692307692 43.7847072814 296
396202 0.0 0.0 0
2976157572 0.0 0.0 0
61974351748 14.4285714286 11.5493616751 101
541957 40.0 0.0 40
459960 41.1111111111 75.9201985193 370
347593 0.0 0.0 0
54709555076 3.5 4.71699056603 21
569956 0.0 0.0 0
287391 0.0 0.0 0
2806026116 0.0 0.0 0
270051 90.6 181.2 453
3155267460 0.0 0.0 0
540009 0.0 0.0 0
240524 84.3333333333 79.5585039801 253
474126 0.0 0.0 0
507921 0.0 0.0 0
508079 0.0 0.0 0
448792 13.9333333333 52.1337595891 209
426927 0.0 0.0 0
6825676676 9.88888888889 12.3777977259 89
674453 216.0 0.0 216
703600 55.75 121.656021224 446
528036 0.0 0.0 0
2860552068 0.0 0.0 0
235117 0.0 0.0 0
486890 0.0 0.0 0
216370 378.0 0.0 378
398138 0.0 0.0 0
649498500 0.0 0.0 0
3025571716 0.0 0.0 0
339201 0.0 0.0 0
307700 53.0 0.0 53
31398006660 7.0 3.0 14
14992641924 64.3333333333 88.8606899716 193
1698795396 13.0 0.0 13
411039 0.0 0.0 0
2793377668 0.0 0.0 0
406319 0.0 0.0 0
498676 25.375 44.0083443792 203
229318 1.53017944535 5.23208380539 938
330177 0.0 0.0 0
206967 0.0 0.0 0
7314706308 11.0 0.0 11
518345 0.0 0.0 0
577517 53.0 0.0 53
2284097412 0.0 0.0 0
367462 0.0 0.0 0
244359 77.0 0.0 77
272319 75.0 0.0 75
351756 46.5 46.5 93
1130729348 0.0 0.0 0
16855306116 66.3333333333 93.1032879238 199
688278 0.0 0.0 0
394850 0.0 0.0 0
571478 7.75 13.4233937587 31
470398 0.0 0.0 0
523655 0.0 0.0 0
359759 0.0 0.0 0
561304 0.0 0.0 0
416339 0.0 0.0 0
596418 115.0 0.0 115
618067 0.0 0.0 0
369846 84.0 0.0 84
498465 0.0 0.0 0
475871 18.5 32.04293994 74
19986616196 3.0 0.0 3
68820766596 6.69230769231 8.66810790626 174
468449 0.0 0.0 0
321008 0.0 0.0 0
543915 0.0 0.0 0
536735 0.0 0.0 0
545786 93.0 0.0 93
269077 57.0 32.0 114
222870 0.0 0.0 0
524680 0.0 0.0 0
661417 0.0 0.0 0
555742 0.0 0.0 0
344190 14.0 35.1994318136 196
371592 2.50574712644 18.8209186403 218
2762772356 0.0 0.0 0
413517 0.0 0.0 0
706413 11.4 8.97997772826 57
680622 0.0 0.0 0
61031026564 1.0 0.0 1
246981 0.0 0.0 0
672483 0.0 0.0 0
201734 49.25 170.034003952 788
530997 33.0 57.1576766498 132
29602975620 4.0 0.0 4
485583 0.0 0.0 0
716829 0.0 0.0 0
34860797828 0.106382978723 0.308327164813 5
630121 0.0 0.0 0
531214 0.0 0.0 0
530301 0.0 0.0 0
429602 0.0 0.0 0
2238615428 278.0 0.0 278
233981 0.77027027027 6.5811920741 57
687435 0.0 0.0 0
702943 0.0 0.0 0
402694 24.5 24.5 49
7499911044 5.0 3.0 10
528316 0.0 0.0 0
499164 0.0 0.0 0
312465 2.78571428571 18.2958956031 195
516855 2.81904761905 13.8528188312 296
436218 0.0 0.0 0
538395 0.0 0.0 0
17028321156 85.0 0.0 85
570519 0.0 0.0 0
234604 5.07407407407 30.2374870673 685
539934 10.737704918 61.2026736905 655
3236663172 0.0 0.0 0
213768 1.77844311377 16.2157612386 297
315841 0.0 0.0 0
683056 94.0 0.0 94
538870 0.0 0.0 0
695691 19.4444444444 31.6723191836 175
249182 1.0 0.0 1
467588 0.0 0.0 0
78012845956 3.36363636364 3.49734255667 37
544042 0.0 0.0 0
608183 0.0 0.0 0
352489 0.0 0.0 0
591254 0.0 0.0 0
325436 0.413793103448 2.18958729192 12
27934953348 0.25 0.433012701892 1
261677 178.0 0.0 178
3137310596 0.0 0.0 0
533072 61.7142857143 151.16850984 432
439161 0.0 0.0 0
2975436676 0.0 0.0 0
259524 0.0 0.0 0
3000340356 0.0 0.0 0
711348 0.0 0.0 0
276940 5.5798816568 8.63568062562 943
468633 170.25 294.881649989 681
676510 7.04761904762 31.51791054 148
318465 0.0 0.0 0
365534 53.6363636364 169.6130745 590
626154 0.0 0.0 0
38860197764 0.0 0.0 0
532851 0.0 0.0 0
477465 0.0 0.0 0
532265 0.0 0.0 0
4917661572 338.0 168.0 676
3222376324 0.0 0.0 0
2803470212 0.0 0.0 0
6638833540 211.0 210.0 422
3227160452 0.0 0.0 0
689444 0.0 0.0 0
346567 0.0 0.0 0
28660043652 248.0 239.0 496
386265 0.0 0.0 0
2530054020 0.0 0.0 0
546102 420.5 420.5 841
709690 94.625 219.993714399 757
718857 0.0 0.0 0
266966 0.0 0.0 0
11003793284 26.0 0.0 26
487687 0.0 0.0 0
442173 0.0 0.0 0
6446681988 0.0 0.0 0
487130 0.0 0.0 0
444986 16.375 71.7241896085 524
598134 194.0 0.0 194
391334 0.0 0.0 0
525944 0.0 0.0 0
268644 2.5632183908 18.0081087415 223
9791246212 454.0 0.0 454
688038 0.0 0.0 0
496345 0.0 0.0 0
2609549188 1.0 0.0 1
2536345476 0.0 0.0 0
573251 0.0 0.0 0
521180 0.0 0.0 0
307394 30.5 27.5 61
536502 0.0 0.0 0
9836924804 0.6 1.2 6
661272 12.4533333333 58.9807411129 934
693723 0.0 0.0 0
8483606404 432.0 0.0 432
537012 0.0 0.0 0
1149734788 49.0 69.2964645563 147
9509834628 0.6 0.489897948557 3
33336823684 27.75 42.3519480071 111
1773440900 47.25 81.8394006576 189
288612 44.8888888889 126.964950933 404
3180236676 0.0 0.0 0
367053 0.0 0.0 0
22203436932 11.0 0.0 11
344580 0.0 0.0 0
638920 0.0 0.0 0
68386393988 1.5 2.06155281281 6
494312 0.0 0.0 0
418957 4.61111111111 19.0120981626 83
202695 3.77033492823 6.19884851035 788
267288 0.0 0.0 0
17971646340 20.9375 36.5829002917 335
389727 5.6125 11.2832771724 898
318749 0.581573896353 6.84385529481 303
16093908868 30.8421052632 69.9595846922 586
560514 0.0 0.0 0
371385 16.6451612903 52.6108957114 516
959352708 93.3333333333 7.4087035903 280
437799 0.0 0.0 0
700700 0.925925925926 8.28173325 75
709280 0.0 0.0 0
393124 24.0 33.941125497 72
2890698628 0.0 0.0 0
2728955780 0.0 0.0 0
677616 0.0 0.0 0
2970849156 0.0 0.0 0
390486 2.4 17.636326148 132
495985 0.0 0.0 0
457968 0.0 0.0 0
8705707908 182.0 148.0 364
686863 0.0 0.0 0
334770 223.0 163.843421188 669
346079 7.58870967742 13.0902648491 941
222263 5.325 21.7078758749 852
